State_name,Year,season,Average_temperature,Area_total_under_SPEI-1.6,normalised drought_area_under SPEI -1.6,Area_total_under_SPEI-2,normalised drought_area_under SPEI -2,rainfall_mm,yield_z_scores,production_z_scores,crop_production_ktons,Irrigated_total_area,Fertiliser_Consumption_tons,Milk  ('000 t),Egg (millions),Meat ( '000 t),price_z_scores,PRIMARY SECTOR CONSTANT PRICES (Millions in Rs),TOTAL CONSTANT PRICES (Millions in Rs),PRIMARY SECTOR CONSTANT SHARES (Percent),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day),growth_failure_5-14yo_dalys_per_100k,child_materNaNl_malnutrition_dalys_per_100k,under5_stunt_dalys_per_100k,food_subsidy_million_R,Child Wasting 5-14 year olds DALYS per 100 000,"Child Underweight 5-14 years old_ DALYs per 100,000"
Daman & Diu,2014,all,299.4500465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,0.82,1.95,0.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2015,all,299.5462608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,0.8,0.78,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Delhi,2006,all,298.3932272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.679,NaN,288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.96256177,6268.166726,6268.166726,NaN,98.96256177,98.96256177
Delhi,2007,all,298.1762353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,NaN,445,0.1,33,NaN,NaN,NaN,NaN,NaN,NaN,97.08189681,5914.454525,5914.454525,NaN,97.08189681,97.08189681
Delhi,2008,all,297.5100417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.709,NaN,450,0.1,26,NaN,NaN,NaN,NaN,NaN,NaN,92.77175306,5616.564655,5616.564655,NaN,92.77175306,92.77175306
Delhi,2009,all,298.8158561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.082,NaN,465.58,0.1,27.5,NaN,NaN,NaN,NaN,NaN,NaN,89.4477145,5367.529278,5367.529278,NaN,89.4477145,89.4477145
Delhi,2010,all,298.5919131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.504,NaN,479.63,0.1,41.77,NaN,NaN,NaN,NaN,NaN,NaN,87.64119908,5162.273016,5162.273016,NaN,87.64119908,87.64119908
Delhi,2011,all,297.267764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.628,NaN,502,0.12,45,NaN,NaN,NaN,NaN,NaN,NaN,86.77169224,4990.634872,4990.634872,NaN,86.77169224,86.77169224
Delhi,2012,all,297.656835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.13881818,NaN,286.58,NaN,80.91,NaN,NaN,NaN,NaN,NaN,NaN,81.43491349,4825.958023,4825.958023,NaN,81.43491349,81.43491349
Delhi,2013,all,296.9633778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.6717453,NaN,284.31,NaN,77.08,NaN,NaN,NaN,NaN,NaN,NaN,76.1928353,4643.355597,4643.355597,NaN,76.1928353,76.1928353
Delhi,2014,all,297.524187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8717453,NaN,280.06,NaN,69.83,NaN,NaN,NaN,NaN,NaN,NaN,75.78073389,4360.060517,4360.060517,NaN,75.78073389,75.78073389
Delhi,2015,all,297.3530141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.19808404,NaN,280.83,0,69.81,NaN,NaN,NaN,NaN,NaN,NaN,71.89659262,4125.395257,4125.395257,NaN,71.89659262,71.89659262
Goa,2006,all,298.8709724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.63,NaN,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.35595197,2859.49138,2859.49138,NaN,86.35595197,86.35595197
Goa,2007,all,298.9750464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.136,NaN,58,15.2,5.09,NaN,NaN,NaN,NaN,NaN,NaN,88.18418776,2709.17263,2709.17263,NaN,88.18418776,88.18418776
Goa,2008,all,298.7609257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.98,NaN,59,14.9,6.17,NaN,NaN,NaN,NaN,NaN,NaN,90.5141621,2557.083168,2557.083168,NaN,90.5141621,90.5141621
Goa,2009,all,299.287462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.659,NaN,58.96,14.8,6.33,NaN,NaN,NaN,NaN,NaN,NaN,92.88352948,2471.424427,2471.424427,NaN,92.88352948,92.88352948
Goa,2010,all,299.3143507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.632,NaN,59.59,14.9,6.69,NaN,NaN,NaN,NaN,NaN,NaN,95.63885067,2482.673508,2482.673508,NaN,95.63885067,95.63885067
Goa,2011,all,298.5839095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.099,NaN,60,14.95,10.3,NaN,NaN,NaN,NaN,NaN,NaN,96.37354656,2446.315183,2446.315183,NaN,96.37354656,96.37354656
Goa,2012,all,298.7650188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.42,NaN,61.24,45.79,8.29,NaN,NaN,NaN,NaN,NaN,NaN,93.26903657,2335.443768,2335.443768,NaN,93.26903657,93.26903657
Goa,2013,all,298.7464249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.559,NaN,67.82,5.97,4.91,NaN,NaN,NaN,NaN,NaN,NaN,90.72295038,2310.458542,2310.458542,NaN,90.72295038,90.72295038
Goa,2014,all,299.018371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.848,NaN,66.6,7.45,7.85,NaN,NaN,NaN,NaN,NaN,NaN,87.46710181,2218.647181,2218.647181,NaN,87.46710181,87.46710181
Goa,2015,all,299.0745695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.29,NaN,54.34,35.21,7.88,NaN,NaN,NaN,NaN,NaN,NaN,86.36839984,2177.649478,2177.649478,NaN,86.36839984,86.36839984
AruNaNchal Pradesh,2006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,286.8,0,NaN,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.99915432,7345.7921,7345.7921,NaN,75.99915432,75.99915432
AruNaNchal Pradesh,2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,294.7,0,NaN,32,39.4,21,NaN,NaN,NaN,NaN,NaN,NaN,77.84557907,6988.878822,6988.878822,NaN,77.84557907,77.84557907
AruNaNchal Pradesh,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,310.13,0,NaN,24,36.1,21,NaN,NaN,NaN,NaN,NaN,NaN,79.97720971,6734.339109,6734.339109,NaN,79.97720971,79.97720971
AruNaNchal Pradesh,2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360.97,0,NaN,26.3,38,20.9,NaN,NaN,NaN,NaN,NaN,NaN,80.20701169,6366.923079,6366.923079,NaN,80.20701169,80.20701169
AruNaNchal Pradesh,2010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,387.073,0,NaN,28.42,40.7,21.41,NaN,NaN,NaN,NaN,NaN,NaN,79.05953804,6052.167566,6052.167566,NaN,79.05953804,79.05953804
AruNaNchal Pradesh,2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.06,0,NaN,22,41.9,19.55,NaN,NaN,NaN,NaN,NaN,NaN,79.4204706,5826.969046,5826.969046,NaN,79.4204706,79.4204706
AruNaNchal Pradesh,2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,424.5,0,NaN,22.72,43.87,17.64,NaN,NaN,NaN,NaN,NaN,NaN,77.98152227,5635.910447,5635.910447,NaN,77.98152227,77.98152227
AruNaNchal Pradesh,2013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,0,NaN,43.35,40,18.05,NaN,NaN,NaN,NaN,NaN,NaN,73.6019965,5428.618872,5428.618872,NaN,73.6019965,73.6019965
AruNaNchal Pradesh,2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,472.6,0,NaN,46.07,41.73,18.72,NaN,NaN,NaN,NaN,NaN,NaN,69.25656421,5089.223894,5089.223894,NaN,69.25656421,69.25656421
AruNaNchal Pradesh,2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395.7,0,NaN,50.14,42.73,19.37,NaN,NaN,NaN,NaN,NaN,NaN,66.79406874,4876.937031,4876.937031,NaN,66.79406874,66.79406874
Chandigarh,2006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,47,28.2,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,47,27.3,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,46.43,24.9,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,45.04,18,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,45,18.06,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,44.03,17.03,0.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,44.42,17.27,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,44.01,16.93,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chandigarh,2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,43.18,16.67,0.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dadar & NaNgar Haveli,2006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dadar & NaNgar Haveli,2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,10,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dadar & NaNgar Haveli,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,10,7.1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dadar & NaNgar Haveli,2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,10.39,7.1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dadar & NaNgar Haveli,2010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,10.57,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dadar & NaNgar Haveli,2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,11,7.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dadar & NaNgar Haveli,2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,11,7.3,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dadar & NaNgar Haveli,2013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,11,7.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2006,Kharif,299.1645386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2006,Rabi,299.3640485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2007,Kharif,299.5049255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2007,Rabi,299.6272234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2008,Kharif,298.9906708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2008,Rabi,298.9807107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2009,Kharif,299.7128143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1.36,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2009,Rabi,300.1715175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1.36,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1.36,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2010,Kharif,299.4943237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1.39,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2010,Rabi,299.9443185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1.39,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1.39,1.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2011,Kharif,299.1541443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.97,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2011,Rabi,298.8179016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.97,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1.97,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2012,Rabi,298.989563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,2,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,2,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2013,Rabi,299.2284589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.83,1.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.83,1.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2014,Rabi,299.1284746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.82,1.95,0.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.82,1.95,0.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2015,Rabi,299.3918326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.8,0.78,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Daman & Diu,2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.8,0.78,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Goa,2006,Rabi,299.3649255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.35595197,2859.49138,2859.49138,NaN,86.35595197,86.35595197
Goa,2006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.35595197,2859.49138,2859.49138,NaN,86.35595197,86.35595197
Goa,2007,Rabi,299.6069747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,58,15.2,5.09,NaN,NaN,NaN,NaN,NaN,NaN,88.18418776,2709.17263,2709.17263,NaN,88.18418776,88.18418776
Goa,2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,58,15.2,5.09,NaN,NaN,NaN,NaN,NaN,NaN,88.18418776,2709.17263,2709.17263,NaN,88.18418776,88.18418776
Goa,2008,Rabi,299.1608068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,59,14.9,6.17,NaN,NaN,NaN,NaN,NaN,NaN,90.5141621,2557.083168,2557.083168,NaN,90.5141621,90.5141621
Goa,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,59,14.9,6.17,NaN,NaN,NaN,NaN,NaN,NaN,90.5141621,2557.083168,2557.083168,NaN,90.5141621,90.5141621
Goa,2009,Rabi,299.9919596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,58.96,14.8,6.33,NaN,NaN,NaN,NaN,NaN,NaN,92.88352948,2471.424427,2471.424427,NaN,92.88352948,92.88352948
Goa,2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,58.96,14.8,6.33,NaN,NaN,NaN,NaN,NaN,NaN,92.88352948,2471.424427,2471.424427,NaN,92.88352948,92.88352948
Goa,2010,Rabi,300.0700858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,59.59,14.9,6.69,NaN,NaN,NaN,NaN,NaN,NaN,95.63885067,2482.673508,2482.673508,NaN,95.63885067,95.63885067
Goa,2010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,59.59,14.9,6.69,NaN,NaN,NaN,NaN,NaN,NaN,95.63885067,2482.673508,2482.673508,NaN,95.63885067,95.63885067
Goa,2011,Rabi,299.0946774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,60,14.95,10.3,NaN,NaN,NaN,NaN,NaN,NaN,96.37354656,2446.315183,2446.315183,NaN,96.37354656,96.37354656
Goa,2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,60,14.95,10.3,NaN,NaN,NaN,NaN,NaN,NaN,96.37354656,2446.315183,2446.315183,NaN,96.37354656,96.37354656
Goa,2012,Rabi,299.2920682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,61.24,45.79,8.29,NaN,NaN,NaN,NaN,NaN,NaN,93.26903657,2335.443768,2335.443768,NaN,93.26903657,93.26903657
Goa,2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,61.24,45.79,8.29,NaN,NaN,NaN,NaN,NaN,NaN,93.26903657,2335.443768,2335.443768,NaN,93.26903657,93.26903657
Goa,2013,Rabi,299.565383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,67.82,5.97,4.91,NaN,NaN,NaN,NaN,NaN,NaN,90.72295038,2310.458542,2310.458542,NaN,90.72295038,90.72295038
Goa,2013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,67.82,5.97,4.91,NaN,NaN,NaN,NaN,NaN,NaN,90.72295038,2310.458542,2310.458542,NaN,90.72295038,90.72295038
Goa,2014,Rabi,299.4927723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,66.6,7.45,7.85,NaN,NaN,NaN,NaN,NaN,NaN,87.46710181,2218.647181,2218.647181,NaN,87.46710181,87.46710181
Goa,2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,66.6,7.45,7.85,NaN,NaN,NaN,NaN,NaN,NaN,87.46710181,2218.647181,2218.647181,NaN,87.46710181,87.46710181
Goa,2015,Rabi,299.3519231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,54.34,35.21,7.88,NaN,NaN,NaN,NaN,NaN,NaN,86.36839984,2177.649478,2177.649478,NaN,86.36839984,86.36839984
Goa,2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,54.34,35.21,7.88,NaN,NaN,NaN,NaN,NaN,NaN,86.36839984,2177.649478,2177.649478,NaN,86.36839984,86.36839984
Manipur,2006,Rabi,291.5453516,44727.87826,2,22274.93492,0.996020191,NaN,NaN,NaN,0,0,NaN,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.006981,5224.127004,5224.127004,NaN,46.006981,46.006981
Manipur,2006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,399.3,0,NaN,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.006981,5224.127004,5224.127004,NaN,46.006981,46.006981
Manipur,2007,Rabi,290.4522555,11137.46746,0.498010095,0,0,NaN,NaN,NaN,0,0,NaN,78,84.5,24.4,NaN,NaN,NaN,NaN,NaN,NaN,46.97164863,5006.829723,5006.829723,NaN,46.97164863,46.97164863
Manipur,2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.2,0,NaN,78,84.5,24.4,NaN,NaN,NaN,NaN,NaN,NaN,46.97164863,5006.829723,5006.829723,NaN,46.97164863,46.97164863
Manipur,2008,Rabi,290.6357037,55865.34572,2.498010095,33590.4108,1.501989905,NaN,NaN,NaN,0,0,NaN,78,110.5,22.4,NaN,NaN,NaN,NaN,NaN,NaN,48.42310386,4787.472213,4787.472213,NaN,48.42310386,48.42310386
Manipur,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,415.9,0,NaN,78,110.5,22.4,NaN,NaN,NaN,NaN,NaN,NaN,48.42310386,4787.472213,4787.472213,NaN,48.42310386,48.42310386
Manipur,2009,Rabi,291.4834288,89366.75231,3.996020191,22363.93913,1,NaN,NaN,NaN,0,0,NaN,77.6,111.9,24.35,NaN,NaN,NaN,NaN,NaN,NaN,48.97684384,4564.329697,4564.329697,NaN,48.97684384,48.97684384
Manipur,2009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,339.756,0,NaN,77.6,111.9,24.35,NaN,NaN,NaN,NaN,NaN,NaN,48.97684384,4564.329697,4564.329697,NaN,48.97684384,48.97684384
Manipur,2010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,640.24,0,NaN,78,113.7,24.42,NaN,NaN,NaN,NaN,NaN,NaN,48.47861901,4383.804671,4383.804671,NaN,48.47861901,48.47861901
Manipur,2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,718.37,0,NaN,79,114.92,24.35,NaN,NaN,NaN,NaN,NaN,NaN,48.11113788,4204.983148,4204.983148,NaN,48.11113788,48.11113788
Manipur,2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,398.9,0,NaN,80.03,116.22,25.02,NaN,NaN,NaN,NaN,NaN,NaN,46.58706475,4048.532567,4048.532567,NaN,46.58706475,46.58706475
Manipur,2013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,547.5,0,NaN,81.69,116.38,25.01,NaN,NaN,NaN,NaN,NaN,NaN,43.13883835,3896.806603,3896.806603,NaN,43.13883835,43.13883835
Manipur,2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485.5,0,NaN,82.17,112.94,26.56,NaN,NaN,NaN,NaN,NaN,NaN,39.70415734,3689.272909,3689.272909,NaN,39.70415734,39.70415734
Manipur,2015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,492,0,NaN,78.97,103.74,26.28,NaN,NaN,NaN,NaN,NaN,NaN,37.39235025,3537.04406,3537.04406,NaN,37.39235025,37.39235025
Mizoram,2006,Rabi,293.9833662,11312.08532,1,0,0,NaN,NaN,NaN,0,0,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.47293867,5501.649881,5501.649881,NaN,66.47293867,66.47293867
